newspaper_name,headline,article_text,publish_date
The New York Times,Newswallah: Bharat Edition,"Jammu and Kashmir: The Supreme Court of India on Friday expressed shock over the detention of two Pakistani nationals in Jammu and Kashmir jails for more than 40 years without facing trial. The court was hearing a plea filed by the state political party, Jammu & Kashmir National Panthers Party seeking the release of Pakistanis in prisons across India. The court has demanded a comprehensive status report from the national government on Pakistani detainees in Indian jails. (Kashmir News Live)

West Bengal: Fifteen women who became noteworthy in the Gorkha Janmukti Morcha’s intensive lobbying for statehood, have been given poll tickets in three hill municipalities slated to go to polls on December 11, 2011. Although only 11 seats are reserved for women in the Darjeeling civic board, the party is fielding female candidates for 15 of the 32 wards. (Telegraph)

Assam: Poaching has taken a turn for the worse at the Pobitora Wildlife Sanctuary, 19 miles from Guwahati, which has reported its third rhinoceros death in five months. Conservation organizations have expressed serious concern over the spurt in rhino deaths at Pobitora, which had the unique zero-poaching distinction for over five years prior to this year’s killings. (Assam Tribune)

Manipur: The state is rapidly running out of resources, especially fuel, as a result of the ongoing economic blockade that has crossed the 100-day mark and shows no signs of ending. According to Indian Oil Corporation records on November 7, Manipur had a stock of 56,533 gallons of petrol, 154, 102 gallons of diesel and 39,899 gallons of cooking gas, against daily requirements of 18,492 gallons, 52,834 gallons and 21,134 gallons respectively. (Assam Tribune) An editorial in the Pioneer titled “Manipur suffers misery” elucidates, how the central and state government have failed to address the issue.

Madhya Pradesh: The National Commission for Higher Education in the state has noted that 2,000 spots for college lecturers are vacant in the state, which has a total of 6,000 spots to fill across 351 colleges. (Dainik Bhaskar)

Gujarat: In Ahmedabad, the Gujarat High Court is probing the case of 23 thalassaemic children in Junagadh district who tested positive for HIV in the last one year due to transfusion of infected blood. (Times of India) Following a public interest litigation filed by advocate Girish Das, the court is seeking explanations from various state and central agencies regarding the incident.

Karnataka: Chief Minister D.V. Sadananda Gowda said his government is expecting to attract investment of $9 billion during the Global Agricultural Investors Meet in Bangalore. (The New Indian Express) The meeting is scheduled for the first two days of December.

Andhra Pradesh: The Anti-Corruption Bureau raided a police officer’s house on Thursday after a tip off about disproportionate assets. (Deccan Chronicle) The watchdog team found assets worth $5 million in the possession of the officer, Sarveshwar Reddy, a former assistant commissioner of police.",12/11/2011
The New York Times,Richard Parsons Brings a Steady Hand to the Clippers’ Transition,"LOS ANGELES — Richard Parsons stepped up to a lectern Monday as the new, though interim, face of the Los Angeles Clippers, and for 25 minutes, he tried to provide a credible presence at the top of the organization.

Parsons, who was appointed last week by N.B.A. Commissioner Adam Silver as the chief executive officer of the Clippers, said he believed the sale of the team was inevitable, sidestepped questions about the barred owner Donald Sterling’s most recent comments and tamped down speculation that the league would allow players or coaches to walk away from contracts with the team.

Parsons’s elevation comes as both Sterling and his wife, Rochelle, who is known as Shelly, are speaking out.

Since Sterling’s incendiary remarks, he has been barred by the N.B.A., and his top executive, Andy Roeser, has been placed on leave, leaving many employees feeling adrift.",13/05/2014
The New York Times,What’s R.A. Dickey Climbing For?,"Courtesy Hazel Thompson

An American baseball player scaling an African mountain for an Indian charity might seem an odd way to draw attention to human trafficking.

Steve Mitchell/Associated Press

But that’s just what R.A. Dickey is doing. The Mets pitcher is climbing Mt. Kilimanjaro, which peaks at more than 19,000 feet above sea level (and documenting it on Bats, The New York Times’ Baseball blog) in part to bring awareness and money to stop sexual slavery thousands of miles away in the gritty lanes of Kamathipura – Mumbai’s largest red light district.

About 100,000 to 200,000 women and girls are working in brothels in Mumbai, according to the latest government estimates, which are a decade old. Activists say the number has since reduced to 75,000 to 100,000 in the city.

“As I am the father of two daughters, ages 9 and 8, the thought of my own being subjected to the atrocities that happen every day in the brothels and on the streets of Kamathipura is heartbreaking,” Mr. Dickey wrote for the New York Times baseball blog.

Courtesy Hazel Thompson

The money will be used to build a fully equipped clinic in Kamathipura that would offer health screenings, antiretroviral drugs, and counseling to sex workers.

Since Mr. Dickey stepped into the picture in May of 2010, Bombay Teen Challenge has met half its fund-raising goal, said the organization’s founder, K. K. Devaraj.

Bombay Teen Challenge, just over two decades old and staffed by about 150 people, has more than a thousand individuals who support their work through donations and volunteering. Mr. Devaraj said that his team provides shelters and homes for about 500 women and children in Mumbai. That includes sex workers, at-risk children and HIV-positive kids.

Courtesy Hazel Thompson

“We give hope to them,” said Mr. Devaraj, who said he is inspired by the work of Mother Teresa. Bombay Teen Challenge also distributes fresh food and medicines in impoverished areas outside the red light district.

“When I see a destitute child on the road, I feel like I’m seeing it for the first time in my life, my stomach turns,” said Mr. Devaraj, adding that not everyone feels that way in India. “How can people 0be so callous?”

His organization also provides a decent burial for women who die in the red light district – a common albeit disturbing occurrence.

Mr. Devaraj said he’s approached police and government agencies in the past to rescue trafficked girls but the response he gets is that there aren’t places to rehabilitate them – a response he finds bewildering.

“If your daughter is there you’re not going to wait. You’re going to rush in and rescue her, rehabilitate her. You don’t wait for a solution before you take them out.”

Courtesy Hazel Thompson

Mr. Devaraj said that when Mr. Dickey heard about the plight of sex-trafficked women in Mumbai after mutual friends connected the two men, he immediately offered help.

“He said ‘I want to do something about it’.”

By climbing an African mountain, with supporters (not just Met fans) rooting for him, Mr. Dickey already seems to have.

Mets fans and others can donate to Bombay Teen Challenge here.",06/01/2012
The New York Times,Gay Rights Group Criticizes Obama,"The nation’s largest gay rights organization criticized Senator Barack Obama of Illinois yesterday for scheduling a gospel concert on Sunday with a singer who has made controversial statements about homosexuality.

Joe Solmonese, president of the Human Rights Campaign, the gay rights organization, urged Mr. Obama in a phone call yesterday to cancel the appearance of the singer, Donnie McClurkin, who is to sing Sunday night in a gospel concert in Columbia, S.C.

Critics say that Mr. McClurkin counsels that homosexuality is a curse that can be cured through prayer, although in an interview with The Chicago Tribune, Mr. McClurkin said that his words had been misconstrued and that he had not crusaded against gay men and lesbians.

Mr. Obama, a Democratic presidential candidate, has not canceled Mr. McClurkin’s appearance but has scheduled an openly gay minister, the Rev. Andy Sidden, to speak on the concert program. But that did not appear to tamp down criticism from some gay activists or increasingly hostile bloggers.

Advertisement Continue reading the main story

The controversy reflects the competing interests of two important constituencies of the Democratic Party, with gay activists complaining that Mr. Obama is seeking the support of black evangelicals at their expense. The gospel tour, which begins Friday with other singers, is part of a broader effort by the Obama campaign to win over black evangelicals.

Newsletter Sign Up Continue reading the main story Please verify you're not a robot by clicking the box. Invalid email address. Please re-enter. You must select a newsletter to subscribe to. Sign Up You will receive emails containing news content , updates and promotions from The New York Times. You may opt-out at any time. You agree to receive occasional updates and special offers for The New York Times's products and services. Thank you for subscribing. An error has occurred. Please try again later. View all New York Times newsletters.

Mr. Obama is in a fierce struggle in South Carolina with Senator Hillary Rodham Clinton of New York for the support of black voters, who make up half the electorate in the Democratic primary. The state’s primary, scheduled for mid-January, could be crucial, coming after New Hampshire and Iowa and before several big states vote on Feb. 5.

Mr. Solmonese said in a statement that he appreciated the campaign’s invitation to Mr. Sidden, but added: “There is no gospel in Donnie McClurkin’s message for gay, lesbian, bisexual and transgender people and their allies. That’s a message that certainly doesn’t belong on any presidential candidate’s stage.”",25/10/2007
The New York Times,Clinton Offers a Few Details About N. Korean Trip,"NEW YORK — It was billed, officially, as an important announcement between former President Bill Clinton’s foundation and three drug companies to lower the price of medicines for HIV/AIDS patients in developing countries.

But the real reason that more than 200 journalists crowded Mr. Clinton’s Harlem office Thursday afternoon, of course, was to see if he would divulge any details about his successful mission to North Korea to win the release of two American journalists.

Mr. Clinton did not bite.

Saying that there could only be “one president at a time,” Mr. Clinton said that “it would be wrong for me to say anything” about the mission, which concluded on Wednesday with the emotional return of the journalists, Laura Ling and Euna Lee.

So not a word about his impressions of Kim Jong-Il or his reportedly failing health.

Nothing about any diplomatic signals or messages.

Zippo, about any nuclear or foreign policy issues that diplomatic experts assume must have come up in discussions.

“My job was to do one thing, which I was profoundly honored to do, as an American, and as a father: I wanted those young women to be able to come home,” Mr. Clinton said. “Anything I say beyond that could inadvertently affect the decisions and moods either here or in North Korea, or the attitudes of our allies, and I have no business doing that. I’m not a policy maker anymore.”

Mr. Clinton said that he had not said that he had not had a chance to debrief President Obama, or his wife, Secretary of State Hillary Rodham Clinton, or the National Security Council. But he said, without being specific, that “I will.”

He also repeated what the White House has said about what the journalists told North Korean authorities before being released: They acknowledged venturing into North Korea, they should not have done it.

“I was not asked for any more; nor did I offer anymore,” he said. “What the White House told you on that was factually accurate.”

Mr. Clinton did, however, offer new details on what the flight back to the United Sates was like for the two journalists.

He said that they were “deeply emotional,” and could not sleep, even though they tried. Ms. Lee, he noted, talked at length about the prospect of being reunited with her daughter, Hana. He also said that when the plane stopped at an American military base in Japan, the women got a taste of something that they sorely missed.



“They got their first real old-fashioned American breakfast,” Mr. Clinton said. “Huevos rancheros. And they had to be careful, since they had been on a radically different diet for almost 5 months to measure their intake. It was basically a lovely thing.”",06/08/2009
The New York Times,Abortions Surge in China; Officials Cite Poor Sex Education,"HONG KONG — More than 13 million abortions are performed each year in China, according to statistics disclosed by Chinese health officials on Thursday, a marked increase from 2003, the most recent statistics available.

When unreported and medication-induced abortions are counted, the actual number is substantially higher, according to physicians and medical researchers quoted by the state-run newspaper China Daily on Thursday.

The rate of abortion in China — about 24 abortions for every 1,000 women between the ages of 15 and 44 — is less than half that of the world’s highest rate. That is Russia’s, at 53.7 per 1,000, according to the United Nations Population Division. Some two million abortions are performed each year in Russia, which has a population of 142 million. China’s population is 1.3 billion.

But the rise in the numbers is significant. In a joint report, the World Health Organization and the Guttmacher Institute put the number of abortions in China in 2003 at 9 million, out of a total of 42 million worldwide that year.

Advertisement Continue reading the main story

Chinese officials said a low level of sex education among young people was the reason for the widespread use of abortion.",31/07/2009
The New York Times,JERSEY FOOTLIGHTS,"The Social Power of Art

Two new shows at the Jersey City Museum raise social issues of the present, and the past.

''Lightbox: Visual AIDS,'' which runs through May 27, features 10 long, narrow lightboxes -- the kind used to view slides -- displaying 400 images of work created by artists with HIV. A magnifying glass is attached to each box so viewers can take a closer look at the details in the artwork.

''The magnifying glass creates a kind of intimacy,'' said Rocio Aranda-Alvarado, an associate curator at the museum.

The show was created by the New York group the Visual AIDS Archive Project, which aims to raise awareness of HIV and AIDS through the visual arts, and provides services to artists living with the disease.

Advertisement Continue reading the main story

Through May 11, museum goers can also visit ''Just Another Poster? Chicano Graphic Arts in California,'' which explores the social, cultural, political and artistic legacy of Chicano posters in that state from the 1970's to the present. The subjects of these posters include the boycotts against Coors beer, and grape and lettuce growers, as well as the fight against anti-immigration legislation and opposition to the Vietnam War.",23/02/2003
The New York Times,Suit Accuses Landlord of Discriminating Against Tenant With AIDS,"David Goode, 27, poor and living with AIDS, thought he had found the answer to his homelessness when he saw an Internet listing in February for an apartment in New York for around $1,100 per month.

But when he told the landlord that his rent would be covered by a subsidy from a city program for residents with H.I.V. or AIDS, he said an agent for the company repeatedly told him that it did not accept the subsidy. So on Tuesday, Mr. Goode filed a lawsuit in the State Supreme Court in Brooklyn against the landlord, Goldfarb Properties, accusing it of violating a city law barring discrimination based on the source of a tenant’s income.

Standing before several dozen supporters at a news conference in front of City Hall, Armen H. Merjian, a senior staff attorney for Housing Works, which assists people with H.I.V. and AIDS and filed the lawsuit on Mr. Goode’s behalf, said that housing is critically important for people living with the virus and that the humiliation of a denial only exacerbates their problems.

“It labels us as miasmic,” Mr. Merjian said. “And this is a community already wrestling under society’s prejudices.”",24/06/2015
The New York Times,Senate Moves on AIDS Bill,"After finally breaking a procedural logjam, the Senate this week will move ahead with a $50 billion AIDS initiative that has the support of Democrats, Republicans and the White House. It would seem like a sure bet – except for Senator Jim DeMint.

Mr. DeMint, a Republican from South Carolina, forced the Senate last week to take a rare Friday evening procedural vote in order to begin debate on the legislation that seeks to step up AIDS treatment and prevention efforts in Africa, Asia and elsewhere. He then missed the vote he had instigated, provoking scattered boos from the floor – an occurrence more typical of the House than the Senate.

In one of the chief challenges to the AIDS bill, Mr. DeMint is scheduled to offer a proposal to reduce the five-year cost of the legislation to $35 billion. He has complained that Democrats were unfairly trying to limit efforts to change the bill. Given that both Republicans and Democrats were very unhappy with his decision to force them to take a Friday vote he then missed, it is hard to envision a successful outcome for his proposal.



The AIDS bill is promoted by its backers as a way to show a positive side of American foreign policy by providing resources for developing countries struggling with how to care for those who are HIV-positive. Other Republicans also have proposals to alter the bill, but its eventual approval appears likely given strong underlying support and the fact that President Bush would like to see it enacted as one of his final accomplishments.

While the Senate takes up the AIDS bill in earnest, gas prices continue to percolate as a top concern for lawmakers. Later this week, House Democrats could try again to pass their proposal to penalize oil companies that are not exploring the tracts they have already leased from the government, a way to counter the Republican call for more domestic drilling. The floor debate could provide a platform for a showdown over drilling, a rare issue on which Republicans appear to be making some political headway.

In the Senate, a bipartisan group of lawmakers will continue to meet to try to come up with their own compromise energy plan, one likely to include drilling, putting Senate Democrats out in front of their House colleagues on that issue.

The House and Senate will also get about the business of trying to reconcile their legislation to deal with the mortgage crisis, with new pressure to add provisions to stabilize Fannie Mae and Freddie Mac. The rescue package proposed Sunday night requires serious involvement on the part of Congress.",14/07/2008
The New York Times,House Republicans Ease Opposition to Needle Exchanges,"But an outbreak of AIDS and hepatitis tied to heroin and other drug use in states like Indiana and Kentucky has led conservative public officials in those states to reverse themselves and allow needle exchange programs as a way to combat the spread of disease and bring drug users into treatment programs. Notably, Gov. Mike Pence of Indiana, a former Republican House member and a longtime proponent of the ban, recently allowed needle exchanges in parts of his state to counter an AIDS epidemic.

Still, House Republicans led by Representative Harold Rogers of Kentucky, the powerful chairman of the Appropriations Committee, seemed reluctant to make any changes in the ban, which was first pushed by Senator Jesse Helms of North Carolina during the Reagan administration. Mr. Rogers’s position brought him some criticism from interests in Kentucky, where communities in his district have been hit hard by drug use.

Image Representative Harold Rogers of Kentucky is among the Republicans supporting a changed approach on exchange programs. Credit J. Scott Applewhite/Associated Press

A spokeswoman for the committee said Mr. Rogers supported the new approach as a modest change that could help with some of the unique drug problems found in his district.

Under the proposed bill, federal money could go toward the support of exchange programs if the state or local community “is experiencing, or is at risk for, a significant increase in hepatitis infections or an HIV outbreak due to injection drug use, and such program is operating in accordance with state and local law.”

Advocates of needle exchanges, which have been found to reduce the spread of infectious diseases and spur drug users to seek counseling and treatment, welcomed the change and credited Mr. Rogers and others on the panel for being open to arguments on behalf of different drug strategies.",17/06/2015
The New York Times,Virus Found in Many With Chronic Fatigue Syndrome,"Many people with chronic fatigue syndrome are infected with a little known virus that may cause or at least contribute to their illness, researchers are reporting.

The syndrome, which causes prolonged and severe fatigue, body aches and other symptoms, has long been a mystery ailment, and patients have sometimes been suspected of malingering or having psychiatric problems rather than genuine physical ones. Worldwide, 17 million people have the syndrome, including at least one million Americans.

An article published online Thursday in the journal Science reports that 68 of 101 patients with the syndrome, or 67 percent, were infected with an infectious virus, xenotropic murine leukemia virus-related virus, or XMRV. By contrast, only 3.7 percent of 218 healthy people were infected. Continuing work after the paper was published has found the virus in nearly 98 percent of about 300 patients with the syndrome, said Dr. Judy A. Mikovits, the lead author of the paper.

XMRV is a retrovirus, a member of the same family of viruses as the AIDS virus. These viruses carry their genetic information in RNA rather than DNA, and they insert themselves into their hosts’ genetic material and stay for life.

Advertisement Continue reading the main story

Dr. Mikovits and other scientists cautioned that they had not yet proved that the virus causes the syndrome. In theory, people with the syndrome may have some other, underlying health problem that makes them prone to being infected by the virus, which could be just a bystander. More studies are needed to explain the connection.",09/10/2009
The New York Times,Old Viruses Resurrected Through DNA,"Thanks to advances in DNA technology, scientists can now reconstruct new copies of old viruses. Last year United States government scientists reconstructed the virus that caused the influenza epidemic of 1918. Now a team of French scientists has rebuilt a virus that infected our apelike ancestors several million years ago.

The scientists did not isolate a virus from a fossil. Instead, they examined vestiges of the virus that survive today within the human genome.

About 100,000 segments of human DNA are remarkably similar to retroviruses, a class of viruses that includes HIV. Retroviruses insert a copy of their genes into the genome of their host cell. Scientists estimate that 8 percent of the human genome is made up of this viral DNA, known as human endogenous retroviruses, or HERVs.

Photo

“Our genome is filled with retroviruses,” said Dr. Thierry Heidmann, an expert on HERVs at the Gustave Roussy Institute in Villejuif, France. “It’s a hard idea to understand, but they are part of our genome.”

Advertisement Continue reading the main story

Many HERVs found in the human genome have counterparts in the genomes of other species. They infected our distant ancestors millions of years ago, and were passed down from generation to generation. They also produced new copies that could reinfect egg or sperm cells, adding more HERVs to the genome. Over time HERVs were crippled by mutations. Until now, scientists have never found a HERV that acts like a fully functional virus.",07/11/2006
The New York Times,Michelle Obama Serves Lunch at D.C. Nonprofit,"Pablo Martinez Monsivais/Associated Press

The homeless men and women gathered at Miriam’s Kitchen as they often do on a Thursday for a cup a coffee, a hot meal, a hair cut and some help finding a job or a place to stay.

But on this day, they received an unexpected greeting from an unexpected visitor. First Lady Michelle Obama was in the kitchen, serving up mushroom risotto and a warm welcome.

“How are you doing?” Mrs. Obama asked the astonished patrons as they lined up for risotto, steamed broccoli, fruit salad and apple-carrot muffins. “My job here is to serve you.”

Miriam’s Kitchen was the latest stop on the first lady’s getting-to-know Washington tour.

“My purpose here is to listen, learn and scoop some risotto,’’ Mrs. Obama told the group of about 50 homeless men and women. She said she hoped her visit would also encourage Americans to volunteer to help the needy during these difficult economic times.



“There is a moment in time when each and every one of us needs a helping hand,’’ Mrs. Obama said. She described Miriam’s Kitchen as “an example of what we can do as a country and a community to help folks when they’re down.”

Miriam’s Kitchen provides homemade meals to 4,000 homeless people a year along with social service assistance, officials said. The soup kitchen, which serves breakfast every day and lunch once a week, does not use processed or canned foods. Instead, meals are prepared with fresh local and organic foods.

Employees at the White House donated eight crates of fresh fruit, including apples, bananas, pineapples and melons, said Scott Schenkelberg, executive director of Miriam’s Kitchen. Some of that fruit was served in the fruit salad on Thursday.

“The cheapest food that you’re going to find is typically processed food, junk food,’’ said Mr. Schenkelberg said. “We could easily fill our menu with those items. We don’t think it’s in the best interest of our clients.’’

Many of the clients – who are overwhelmingly adult men – suffer from hypertension, diabetes, HIV/AIDS and cancer, he said. The soup kitchen is part of Western Presbyterian Church and was established 26 years ago. Mr. Schenkelberg said that the demand for services has been rising recently. The clients at the soup kitchen have typically been the long-time homeless. But now they are seeing an influx in people who have recently lost their homes.

The people who stopped in to eat on Thursday said they were stunned to see Mrs. Obama, who shook many hands in addition to serving food. George Rivera, 52, who found a job and a home with the help of the staff at Miriam’s Kitchen, could not stop smiling. “I never imagined this, not in 100 years,’’ he said.",05/03/2009
The New York Times,"Elisa Long, Keith Chen — Weddings","Elisa Frances Long and Melvin Keith Chen are to be married Sunday at the Charles Krug Winery in St. Helena, Calif. Dr. Sharon M. Oster, the former dean of the Yale School of Management who became a Universal Life minister for the occasion, officiated.

The bride, 31, and the bridegroom, 36, met in 2008 at the School of Management, where she is an assistant professor and he is an associate professor.

Photo

Dr. Long, 31, is keeping her name. She teaches probability and statistics and is involved in research to improve the allocation of resources in HIV programs globally. She graduated magna cum laude from Cornell and received a doctorate in operations research from Stanford.

She is a daughter of Elizabeth A. Long and Ronald K. Long of Fridley, Minn. Her father retired as a communications service technician with Motorola; he worked in St. Paul. Her mother retired as a customer care associate with 3M in St. Paul.

Dr. Chen, who goes by Keith, teaches economics and is studying how language and perception affect consumer behavior in health care choices and savings options. He graduated from Stanford and received a doctorate in economics from Harvard.

He is the son of Maria Rosetta Lai of Chevy Chase, Md., and Brian C. Chen of Chicago. The bridegroom’s mother is the executive director of Asian-American LEAD, a nonprofit organization in Washington that helps Asian-American students in the Washington area through after-school and mentoring programs. His father retired as the chief technology officer of the Infocomm Development Authority of Singapore, a government agency that regulates and develops information technology and telecommunications.",27/05/2012
The New York Times,JERSEY FOOTLIGHTS,"'A Difficult Topic'

Kabu Okai-Davies, founder and executive director of Newark's African Globe Theaterworks, and Solomon F. Caudle, the company's director-in-residence, wrote ''When a Man Loves a Woman'' in 1999 to address the problems of HIV and AIDS in Newark. ''The idea was to tackle a difficult topic in an entertaining way,'' Mr. Caudle said.

The drama, which features original music by Kathy D. Harrison, tells the story of a married woman who finds out she is HIV-positive, apparently from a relationship before her marriage.

The piece had its premiere in 2000 at Newark Symphony Hall and will return there for another run from Friday through March 28. From June 17 to 20, it will be performed at Crossroads Theater in New Brunswick, and in October at Lincoln Theater in Washington. Information: (973)624-1584.

A Lost Voice

In the early 1990's, Irwin Chusid, a D.J. for 29 years at WFMU, based in Jersey City, discovered a record album of radio dramas made by a man named Judson Fountain.

Newsletter Sign Up Continue reading the main story Please verify you're not a robot by clicking the box. Invalid email address. Please re-enter. You must select a newsletter to subscribe to. Sign Up You will receive emails containing news content , updates and promotions from The New York Times. You may opt-out at any time. You agree to receive occasional updates and special offers for The New York Times's products and services. Thank you for subscribing. An error has occurred. Please try again later. View all New York Times newsletters.

Mr. Chusid's friend Don Brockway had bought the album in a secondhand store for a dollar. The record, made by Mr. Fountain with help from friends, featured two amateurish radio dramas modeled on those made in the 1920's, 30's and 40's. Sample dialogue: ''Now you see this? If you don't know what it is, I'll tell you. It's a gun.''

''He didn't display a lot of talent,'' said Mr. Chusid of Mr. Fountain. ''But he did display a lot of enthusiasm.''

Mr. Chusid began playing Mr. Fountain's record during his radio shows, eliciting strong reactions -- both positive and negative -- from listeners and other D.J.'s. He later found out about other albums Mr. Fountain had made, between 1969 and 1974. ''They were every bit as strong, wonderful and outsider as the first one,'' he said.

He also met Mr. Fountain, who was born in 1952 and lived in Jersey City and worked as a diner deliveryman, Mr. Chusid said. Mr. Fountain even performed some of his dramas on Mr. Chusid's show on the day before Halloween in 1995, he added.

Advertisement Continue reading the main story

A few years later, Mr. Chusid tried to find Mr. Fountain again; he could not. But a few years after that, Mr. Chusid's girlfriend, Barbara Economon, suggested that they produce a CD of Mr. Fountain's work.

The result is ''Completely in the Dark: Tales of Mystery and Suspense by Judson Fountain,'' a compilation of Mr. Fountain's radio dramas recorded from 1969 to 1974, to be released on March 24 by Innova Records, a nonprofit label in St. Paul, Minn.

Meanwhile, Mr. Chusid has continued to try to find Mr. Fountain, with no success.

''Judson's work is characterized by cliché scripting, egregious ethnic accents, and inept editing -- all seasoned with copious needle drops of creaking doors and howling wolves from the timeless Elektra sound effects library,'' Mr. Chusid writes in the liner notes. ''But this extreme amateurism and unwavering sincerity synergize to great advantage in Fountain's theatricals.''

Information on the CD is available at www.innovarecordings.com. Michelle Falkenstein",29/02/2004
The New York Times,Fight in Ukraine Parliament Reflects Turmoil in Politics,"A summary of the top stories in Russian newspapers appears Monday through Friday.

TODAY’S TOP STORY

The Ukrainian parliament witnessed a fist fight between members of the Orange coalition and the Party of Regions, giving newspapers the opportunity to make use of their abundant Ukrainian puns. Opposition papers express disappointment in the Orange coalition which, in the words of Vedomosti, “is not ready for a civilized fight.”

During the past week, Victor F. Yanukovich became leader of the new parliamentary majority, uniting his Party of Regions with the Socialist and Communist Parties. This Tuesday in Kiev, this new coalition was to formerly submit Mr. Yanukovich as candidate for Prime Minister. However, members of the Orange coalition, which unites Yulia V. Tymoshenko’s Bloc and President Viktor A. Yushchenko’s Our Russia party, tried to disrupt the proceedings using megaphones and physical force. Kommersant reported that they first sought to “stonewall” the proceedings using megaphones with sirens while heckling the parliamentary speaker Oleksandr O. Moroz. After throwing eggs at the “traitor” Socialist party, the members of the orange coalition attempted to occupy the podium surrounded by members of the Party of Regions, Izvestia said. Fights broke out between the two factions and in one instance, a few of the members of the “regions” men picked up a member of Ms. Tymoshenko’s Bloc and “threw him to the floor,” according to Kommersant.

Gazeta wrote that “Ukraine’s upper house looks more and more like a boxing ring” while according to Vedomosti, events in Kiev looked like a “circus side-show.” Moreover, continued Vedomosti, those not included in the coalition have demonstrated their unwillingness to “work with the opposition in a civilized manner.” European socialists have “condemned the acts of Oleksandr Moroz” that brought about the collapse of the Orange coalition, wrote Nezavisimaya Gazeta. According to their report, Our Ukraine has decided not to unite with the new coalition and is preparing for new parliamentary elections, while Yulia Tymoshenko’s Bloc has announced it will transition into “radical opposition.” While Ms. Tymoshenko’s Bloc prepares the appropriate legal argument for the President to call new parliamentary elections, Ukraine remains a state without a government.

IN OTHER NEWS

NEZAVISIMAYA GAZETA

MILINKEVICH AGAINST UNION WITH RUSSIA: Aleksandr Milinkevich, the leader of the opposition in Belarus, wrote a letter to each participant in the Group of Eight asking them not to allow the unification of Belarus and Russia. The unification of the two countries is outlined in a 1996 treaty between Belarus and Russia, and is currently caught up in negotiations. The letter has a separate section addressed to President Vladimir V. Putin outlining arguments against unification. The Russian embassy in Minsk refused to accept it. According to Mr. Milinkevich, a referendum on the issue will most likely be set for January 2007. “A referendum in a country, where the last elections and referendums were not recognized by the international democratic community, is a priori illegitimate,” Mr. Milinkevich told Nezavisimaya Gazeta. Mr. Milinkevich asked Mr. Putin to receive his letter as a sign of patriotism rather than an “act of unfriendliness.”

Advertisement Continue reading the main story

ROSSISKAYA GAZETA

AIDS AND THE DEMOGRAPHIC DESERT: Writing on the topic of Russia’s AIDS epidemic, morality, and demographics, Rossiskaya Gazeta argues for a return to the traditional values of “respect for the family, love, and fidelity.” In Russia there are 350,000 registered cases of HIV infections, but according to the United Nations 2006 report on the global AIDS epidemic, there are up to an additional 1.6 million people living with HIV. “AIDS is spread almost exclusively among those who violate moral prescriptions” the article says. Russia is wavering between turning toward or away from traditional norms of the type found within the American neo-conservative community, norms like “not using drugs, not propagating homosexuality, and turning away from the cult of sex.” Given Russia’s negative population growth, resolving the AIDS problem is of utmost importance. The government needs to turn back to traditional norms in a “rational feeling of self-preservation,” the article concludes.

VEDOMOSTI

GAZPROM WITHOLDING INFORMATION: This year Gazprom will work under an investment program that has not been approved by the cabinet of ministers. Monopolies in Russia are subject to budgetary approval by the government in order to evaluate the basis for the company’s claim on the tariffs they impose, as well as an indicator for future inflation. Officials are complaining that Gazprom is withholding the information necessary for them to evaluate the gas monopoly’s investment program. Questions surrounding the purchase of Sibneft and projected prices for countries like Ukraine, Georgia, and Moldova have therefore yet to be answered. Vedomosti points out that the discussion surrounding state oversight of Gazprom, a state-controlled company, is at the center of this recent conflict.",12/07/2006
